Filename:	d:\clemens 2016\lme_0_11.drdd 						
Operator ID:	 						
Sample ID:	LME_0_11 						
Comment: 	Isothermal 180C 4h 						
Serial Number:	587P2203 						
Data Collected:	10/10/16 15:01						
Sample Weight:	14.400 mg 						
Display Weight:	14.400						
Validation 							
Validated:	No 						
By:	 						
Date:	 						
Calibration Information 							
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 						
Heat flow unit: mW/s     						
Initial Conditions 							
Temperature:	 30.00 °C 						
Y Initial:	20.00 mW 						
Sample Rate:	Standard 						
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 						
End Condition:	Go To Load 						
Total Points in Run:	14490						
Method Steps: 							
Pre-Run Actions 							
Start the Run 							
	Action occurs Immediately 						
Switch the Gas to Nitrogen at 20.0 ml/min  							
	Action occurs Immediately 						
	227.066.667	-0.387560	0.000000	180.000.000	182.134.598	0.000000	1.480.999
	227.083.333	-0.386925	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	227.100.000	-0.387701	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	227.116.667	-0.387348	0.000000	180.000.000	182.136.780	0.000000	1.480.999
	227.133.333	-0.386783	0.000000	180.000.000	182.136.459	0.000000	1.480.999
	227.150.000	-0.387278	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	227.166.667	-0.387490	0.000000	180.000.000	182.135.849	0.000000	1.480.999
	227.183.333	-0.387631	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	227.200.000	-0.388266	0.000000	180.000.000	182.134.598	0.000000	1.480.999
	227.216.667	-0.388408	0.000000	180.000.000	182.135.849	0.000000	1.480.999
	227.233.333	-0.388690	0.000000	180.000.000	182.135.849	0.000000	1.480.999
	227.250.000	-0.388266	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	227.266.667	-0.389114	0.000000	180.000.000	182.137.085	0.000000	1.480.999
	227.283.333	-0.389608	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	227.300.000	-0.389255	0.000000	180.000.000	182.134.598	0.000000	1.480.999
	227.316.667	-0.389326	0.000000	180.000.000	182.134.293	0.000000	1.480.999
	227.333.333	-0.390102	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	227.350.000	-0.389749	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	227.366.667	-0.389820	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	227.383.333	-0.389749	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	227.400.000	-0.389679	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	227.416.667	-0.388831	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	227.433.333	-0.389326	0.000000	180.000.000	182.130.875	0.000000	1.480.999
	227.450.000	-0.388690	0.000000	180.000.000	182.133.667	0.000000	1.480.999
	227.466.667	-0.388690	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	227.483.333	-0.387701	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	227.500.000	-0.387207	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	227.516.667	-0.387207	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	227.533.333	-0.386148	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	227.550.000	-0.386501	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	227.566.667	-0.385512	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	227.583.333	-0.385088	0.000000	180.000.000	182.128.708	0.000000	1.480.999
	227.600.000	-0.385583	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	227.616.667	-0.384524	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	227.633.333	-0.384029	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	227.650.000	-0.383888	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	227.666.667	-0.383817	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	227.683.333	-0.383676	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	227.700.000	-0.383111	0.000000	180.000.000	182.128.098	0.000000	1.480.999
	227.716.667	-0.383535	0.000000	180.000.000	182.127.777	0.000000	1.480.999
	227.733.333	-0.384170	0.000000	180.000.000	182.126.236	0.000000	1.480.999
	227.750.000	-0.383394	0.000000	180.000.000	182.126.236	0.000000	1.480.999
	227.766.667	-0.383182	0.000000	180.000.000	182.126.236	0.000000	1.480.999
	227.783.333	-0.384524	0.000000	180.000.000	182.127.167	0.000000	1.480.999
	227.800.000	-0.385159	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	227.816.667	-0.384806	0.000000	180.000.000	182.130.875	0.000000	1.480.999
	227.833.333	-0.385159	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	227.850.000	-0.384947	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	227.866.667	-0.386077	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	227.883.333	-0.386360	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	227.900.000	-0.386783	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	227.916.667	-0.387772	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	227.933.333	-0.387631	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	227.950.000	-0.388549	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	227.966.667	-0.388690	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	227.983.333	-0.389114	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	228.000.000	-0.389679	0.000000	180.000.000	182.130.875	0.000000	1.480.999
	228.016.667	-0.390244	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	228.033.333	-0.391162	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	228.050.000	-0.391091	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.066.667	-0.391939	0.000000	180.000.000	182.134.918	0.000000	1.480.999
	228.083.333	-0.392786	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	228.100.000	-0.393704	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	228.116.667	-0.394905	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.133.333	-0.394410	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	228.150.000	-0.395046	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	228.166.667	-0.394622	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	228.183.333	-0.393563	0.000000	180.000.000	182.130.875	0.000000	1.480.999
	228.200.000	-0.394763	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	228.216.667	-0.395116	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	228.233.333	-0.393633	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	228.250.000	-0.393987	0.000000	180.000.000	182.133.362	0.000000	1.480.999
	228.266.667	-0.393704	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.283.333	-0.393210	0.000000	180.000.000	182.134.598	0.000000	1.480.999
	228.300.000	-0.393633	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	228.316.667	-0.393492	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.333.333	-0.393280	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	228.350.000	-0.393068	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	228.366.667	-0.392504	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	228.383.333	-0.391374	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	228.400.000	-0.391444	0.000000	180.000.000	182.127.777	0.000000	1.480.999
	228.416.667	-0.391162	0.000000	180.000.000	182.127.167	0.000000	1.480.999
	228.433.333	-0.390456	0.000000	180.000.000	182.126.846	0.000000	1.480.999
	228.450.000	-0.390102	0.000000	180.000.000	182.126.541	0.000000	1.480.999
	228.466.667	-0.389467	0.000000	180.000.000	182.125.916	0.000000	1.480.999
	228.483.333	-0.389467	0.000000	180.000.000	182.127.167	0.000000	1.480.999
	228.500.000	-0.390244	0.000000	180.000.000	182.126.541	0.000000	1.480.999
	228.516.667	-0.388973	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	228.533.333	-0.388761	0.000000	180.000.000	182.131.195	0.000000	1.480.999
	228.550.000	-0.389255	0.000000	180.000.000	182.134.598	0.000000	1.480.999
	228.566.667	-0.390385	0.000000	180.000.000	182.136.780	0.000000	1.480.999
	228.583.333	-0.390738	0.000000	180.000.000	182.139.572	0.000000	1.480.999
	228.600.000	-0.391162	0.000000	180.000.000	182.139.252	0.000000	1.480.999
	228.616.667	-0.391444	0.000000	180.000.000	182.138.641	0.000000	1.480.999
	228.633.333	-0.392150	0.000000	180.000.000	182.138.641	0.000000	1.480.999
	228.650.000	-0.392645	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	228.666.667	-0.392221	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	228.683.333	-0.392645	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	228.700.000	-0.391585	0.000000	180.000.000	182.134.918	0.000000	1.480.999
	228.716.667	-0.392080	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.733.333	-0.391797	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	228.750.000	-0.391232	0.000000	180.000.000	182.133.667	0.000000	1.480.999
	228.766.667	-0.391868	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	228.783.333	-0.391939	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	228.800.000	-0.391091	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	228.816.667	-0.391515	0.000000	180.000.000	182.133.362	0.000000	1.480.999
	228.833.333	-0.391797	0.000000	180.000.000	182.131.195	0.000000	1.480.999
	228.850.000	-0.392150	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	228.866.667	-0.391727	0.000000	180.000.000	182.130.569	0.000000	1.480.999
	228.883.333	-0.390667	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	228.900.000	-0.391091	0.000000	180.000.000	182.127.777	0.000000	1.480.999
	228.916.667	-0.390173	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	228.933.333	-0.389184	0.000000	180.000.000	182.129.639	0.000000	1.480.999
	228.950.000	-0.389537	0.000000	180.000.000	182.131.195	0.000000	1.480.999
	228.966.667	-0.388831	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	228.983.333	-0.389184	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.000.000	-0.389396	0.000000	180.000.000	182.133.667	0.000000	1.480.999
	229.016.667	-0.389114	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	229.033.333	-0.389255	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.050.000	-0.390950	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.066.667	-0.390950	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	229.083.333	-0.391374	0.000000	180.000.000	182.131.195	0.000000	1.480.999
	229.100.000	-0.390597	0.000000	180.000.000	182.130.875	0.000000	1.480.999
	229.116.667	-0.391303	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	229.133.333	-0.391515	0.000000	180.000.000	182.130.264	0.000000	1.480.999
	229.150.000	-0.391444	0.000000	180.000.000	182.130.264	0.000000	1.480.999
	229.166.667	-0.390597	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	229.183.333	-0.391656	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.200.000	-0.391727	0.000000	180.000.000	182.134.293	0.000000	1.480.999
	229.216.667	-0.391303	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	229.233.333	-0.390879	0.000000	180.000.000	182.136.459	0.000000	1.480.999
	229.250.000	-0.390456	0.000000	180.000.000	182.135.849	0.000000	1.480.999
	229.266.667	-0.389749	0.000000	180.000.000	182.134.293	0.000000	1.480.999
	229.283.333	-0.390738	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	229.300.000	-0.390597	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	229.316.667	-0.390809	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	229.333.333	-0.390526	0.000000	180.000.000	182.134.293	0.000000	1.480.999
	229.350.000	-0.390385	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	229.366.667	-0.390173	0.000000	180.000.000	182.136.780	0.000000	1.480.999
	229.383.333	-0.390173	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	229.400.000	-0.390879	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	229.416.667	-0.391232	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.433.333	-0.391727	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	229.450.000	-0.391303	0.000000	180.000.000	182.130.264	0.000000	1.480.999
	229.466.667	-0.391374	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	229.483.333	-0.392221	0.000000	180.000.000	182.130.264	0.000000	1.480.999
	229.500.000	-0.391515	0.000000	180.000.000	182.129.013	0.000000	1.480.999
	229.516.667	-0.391868	0.000000	180.000.000	182.127.472	0.000000	1.480.999
	229.533.333	-0.390950	0.000000	180.000.000	182.129.333	0.000000	1.480.999
	229.550.000	-0.390597	0.000000	180.000.000	182.129.944	0.000000	1.480.999
	229.566.667	-0.391021	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	229.583.333	-0.390950	0.000000	180.000.000	182.131.805	0.000000	1.480.999
	229.600.000	-0.391162	0.000000	180.000.000	182.132.736	0.000000	1.480.999
	229.616.667	-0.392221	0.000000	180.000.000	182.132.126	0.000000	1.480.999
	229.633.333	-0.392292	0.000000	180.000.000	182.132.431	0.000000	1.480.999
	229.650.000	-0.392150	0.000000	180.000.000	182.133.057	0.000000	1.480.999
	229.666.667	-0.390738	0.000000	180.000.000	182.135.223	0.000000	1.480.999
	229.683.333	-0.390809	0.000000	180.000.000	182.133.987	0.000000	1.480.999
	229.700.000	-0.391656	0.000000	180.000.000	182.136.154	0.000000	1.480.999
	229.716.667	-0.391727	0.000000	180.000.000	182.137.390	0.000000	1.480.999
	229.733.333	-0.391515	0.000000	180.000.000	182.137.085	0.000000	1.480.999
	229.750.000	-0.392433	0.000000	180.000.000	182.137.711	0.000000	1.480.999
	229.766.667	-0.392715	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	229.783.333	-0.392645	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	229.800.000	-0.392150	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	229.816.667	-0.392362	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	229.833.333	-0.393068	0.000000	180.000.000	182.139.252	0.000000	1.480.999
	229.850.000	-0.392715	0.000000	180.000.000	182.138.016	0.000000	1.480.999
	229.866.667	-0.392221	0.000000	180.000.000	182.137.390	0.000000	1.480.999
	229.883.333	-0.391939	0.000000	180.000.000	182.137.390	0.000000	1.480.999
	229.900.000	-0.393139	0.000000	180.000.000	182.138.016	0.000000	1.480.999
	229.916.667	-0.392715	0.000000	180.000.000	182.139.572	0.000000	1.480.999
	229.933.333	-0.391585	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	229.950.000	-0.391868	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	229.966.667	-0.392574	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	229.983.333	-0.392292	0.000000	180.000.000	182.142.975	0.000000	1.480.999
	230.000.000	-0.392009	0.000000	180.000.000	182.143.280	0.000000	1.480.999
	230.016.667	-0.391939	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	230.033.333	-0.392927	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	230.050.000	-0.392786	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	230.066.667	-0.393492	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	230.083.333	-0.394340	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	230.100.000	-0.395611	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	230.116.667	-0.395752	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	230.133.333	-0.396811	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	230.150.000	-0.396176	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	230.166.667	-0.397023	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	230.183.333	-0.397164	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	230.200.000	-0.398718	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	230.216.667	-0.399636	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	230.233.333	-0.400272	0.000000	180.000.000	182.153.519	0.000000	1.480.999
	230.250.000	-0.400130	0.000000	180.000.000	182.154.144	0.000000	1.480.999
	230.266.667	-0.400130	0.000000	180.000.000	182.154.144	0.000000	1.480.999
	230.283.333	-0.399354	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	230.300.000	-0.399212	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	230.316.667	-0.399989	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	230.333.333	-0.400342	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	230.350.000	-0.399636	0.000000	180.000.000	182.156.616	0.000000	1.480.999
	230.366.667	-0.399919	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	230.383.333	-0.400342	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	230.400.000	-0.401048	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	230.416.667	-0.400554	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	230.433.333	-0.399707	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	230.450.000	-0.399848	0.000000	180.000.000	182.160.034	0.000000	1.480.999
	230.466.667	-0.399283	0.000000	180.000.000	182.157.867	0.000000	1.480.999
	230.483.333	-0.398930	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	230.500.000	-0.398506	0.000000	180.000.000	182.157.547	0.000000	1.480.999
	230.516.667	-0.398718	0.000000	180.000.000	182.157.547	0.000000	1.480.999
	230.533.333	-0.397518	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	230.550.000	-0.396953	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	230.566.667	-0.397164	0.000000	180.000.000	182.158.173	0.000000	1.480.999
	230.583.333	-0.396388	0.000000	180.000.000	182.156.616	0.000000	1.480.999
	230.600.000	-0.395540	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	230.616.667	-0.394551	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	230.633.333	-0.393916	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	230.650.000	-0.392998	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	230.666.667	-0.393068	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	230.683.333	-0.392362	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	230.700.000	-0.392857	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	230.716.667	-0.391444	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	230.733.333	-0.390314	0.000000	180.000.000	182.149.185	0.000000	1.480.999
	230.750.000	-0.391232	0.000000	180.000.000	182.148.254	0.000000	1.480.999
	230.766.667	-0.390879	0.000000	180.000.000	182.149.185	0.000000	1.480.999
	230.783.333	-0.390667	0.000000	180.000.000	182.150.116	0.000000	1.480.999
	230.800.000	-0.390526	0.000000	180.000.000	182.150.116	0.000000	1.480.999
	230.816.667	-0.389608	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	230.833.333	-0.389255	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	230.850.000	-0.389184	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	230.866.667	-0.389467	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	230.883.333	-0.389255	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	230.900.000	-0.389467	0.000000	180.000.000	182.148.254	0.000000	1.480.999
	230.916.667	-0.389255	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	230.933.333	-0.388619	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	230.950.000	-0.389043	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	230.966.667	-0.389043	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	230.983.333	-0.388408	0.000000	180.000.000	182.142.975	0.000000	1.480.999
	231.000.000	-0.388125	0.000000	180.000.000	182.143.280	0.000000	1.480.999
	231.016.667	-0.389184	0.000000	180.000.000	182.143.906	0.000000	1.480.999
	231.033.333	-0.388054	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	231.050.000	-0.389114	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	231.066.667	-0.389043	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	231.083.333	-0.389043	0.000000	180.000.000	182.142.349	0.000000	1.480.999
	231.100.000	-0.389043	0.000000	180.000.000	182.141.739	0.000000	1.480.999
	231.116.667	-0.389467	0.000000	180.000.000	182.141.113	0.000000	1.480.999
	231.133.333	-0.389891	0.000000	180.000.000	182.141.113	0.000000	1.480.999
	231.150.000	-0.389396	0.000000	180.000.000	182.141.739	0.000000	1.480.999
	231.166.667	-0.389326	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	231.183.333	-0.389184	0.000000	180.000.000	182.143.906	0.000000	1.480.999
	231.200.000	-0.388902	0.000000	180.000.000	182.146.393	0.000000	1.480.999
	231.216.667	-0.389679	0.000000	180.000.000	182.147.003	0.000000	1.480.999
	231.233.333	-0.390597	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	231.250.000	-0.390456	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	231.266.667	-0.390809	0.000000	180.000.000	182.149.185	0.000000	1.480.999
	231.283.333	-0.390385	0.000000	180.000.000	182.147.629	0.000000	1.480.999
	231.300.000	-0.390526	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	231.316.667	-0.390314	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	231.333.333	-0.391091	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	231.350.000	-0.391656	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	231.366.667	-0.391091	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	231.383.333	-0.391374	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	231.400.000	-0.391303	0.000000	180.000.000	182.149.185	0.000000	1.480.999
	231.416.667	-0.392009	0.000000	180.000.000	182.150.421	0.000000	1.480.999
	231.433.333	-0.392080	0.000000	180.000.000	182.149.490	0.000000	1.480.999
	231.450.000	-0.392645	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	231.466.667	-0.393210	0.000000	180.000.000	182.146.072	0.000000	1.480.999
	231.483.333	-0.393139	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	231.500.000	-0.393210	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	231.516.667	-0.394128	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	231.533.333	-0.394410	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	231.550.000	-0.393210	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	231.566.667	-0.393633	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	231.583.333	-0.393422	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	231.600.000	-0.393422	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	231.616.667	-0.393987	0.000000	180.000.000	182.146.072	0.000000	1.480.999
	231.633.333	-0.393068	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	231.650.000	-0.393704	0.000000	180.000.000	182.143.280	0.000000	1.480.999
	231.666.667	-0.393492	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	231.683.333	-0.393987	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	231.700.000	-0.393068	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	231.716.667	-0.392715	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	231.733.333	-0.392645	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	231.750.000	-0.392009	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	231.766.667	-0.391374	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	231.783.333	-0.390738	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	231.800.000	-0.390456	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	231.816.667	-0.390526	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	231.833.333	-0.391374	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	231.850.000	-0.390597	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	231.866.667	-0.390738	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	231.883.333	-0.391021	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	231.900.000	-0.390526	0.000000	180.000.000	182.147.003	0.000000	1.480.999
	231.916.667	-0.389820	0.000000	180.000.000	182.147.324	0.000000	1.480.999
	231.933.333	-0.391091	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	231.950.000	-0.391374	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	231.966.667	-0.390950	0.000000	180.000.000	182.147.324	0.000000	1.480.999
	231.983.333	-0.390879	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	232.000.000	-0.390385	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	232.016.667	-0.390738	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	232.033.333	-0.391091	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	232.050.000	-0.391232	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	232.066.667	-0.390738	0.000000	180.000.000	182.146.072	0.000000	1.480.999
	232.083.333	-0.391091	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	232.100.000	-0.389820	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	232.116.667	-0.390526	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	232.133.333	-0.390456	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	232.150.000	-0.390032	0.000000	180.000.000	182.143.280	0.000000	1.480.999
	232.166.667	-0.390738	0.000000	180.000.000	182.143.600	0.000000	1.480.999
	232.183.333	-0.390456	0.000000	180.000.000	182.143.906	0.000000	1.480.999
	232.200.000	-0.390597	0.000000	180.000.000	182.143.906	0.000000	1.480.999
	232.216.667	-0.389891	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	232.233.333	-0.389396	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	232.250.000	-0.389467	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	232.266.667	-0.389326	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	232.283.333	-0.388690	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	232.300.000	-0.389255	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	232.316.667	-0.389043	0.000000	180.000.000	182.144.531	0.000000	1.480.999
	232.333.333	-0.389679	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	232.350.000	-0.390102	0.000000	180.000.000	182.142.349	0.000000	1.480.999
	232.366.667	-0.389184	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	232.383.333	-0.389608	0.000000	180.000.000	182.140.182	0.000000	1.480.999
	232.400.000	-0.389679	0.000000	180.000.000	182.140.808	0.000000	1.480.999
	232.416.667	-0.389043	0.000000	180.000.000	182.142.044	0.000000	1.480.999
	232.433.333	-0.389184	0.000000	180.000.000	182.142.975	0.000000	1.480.999
	232.450.000	-0.389043	0.000000	180.000.000	182.141.113	0.000000	1.480.999
	232.466.667	-0.388690	0.000000	180.000.000	182.140.488	0.000000	1.480.999
	232.483.333	-0.387701	0.000000	180.000.000	182.138.947	0.000000	1.480.999
	232.500.000	-0.387772	0.000000	180.000.000	182.136.780	0.000000	1.480.999
	232.516.667	-0.386854	0.000000	180.000.000	182.136.780	0.000000	1.480.999
	232.533.333	-0.386925	0.000000	180.000.000	182.137.711	0.000000	1.480.999
	232.550.000	-0.386360	0.000000	180.000.000	182.138.947	0.000000	1.480.999
	232.566.667	-0.386995	0.000000	180.000.000	182.140.182	0.000000	1.480.999
