0.200000003,67.76255798,3449217894,173202525.9,-1096.431152,0.050215013,-243.5578328,47.46666667
20,67.97363281,3647109230,147181462.9,-1096.431152,0.040355649,-247.0251418,47.56666667
10,68.18286896,3622291889,145946093.3,-1096.431152,0.04029109,-248.8288922,47.68333333
5,68.4056015,3591554372,146530644.5,-1096.431152,0.040798672,-248.4957054,47.78333333
1,68.75197601,3510729857,155659078.8,-1096.431152,0.044338096,-245.7882187,47.96666667
0.200000003,69.61253357,3401009221,178094010.3,-1096.431152,0.052365046,-242.1273534,48.38333333
20,69.84539032,3614723510,150531708.4,-1096.431152,0.041644044,-245.5569725,48.5
10,70.09082794,3582714999,149738537,-1096.431152,0.04179471,-247.6715576,48.6
5,70.33779907,3548785811,151595359.7,-1096.431152,0.042717528,-247.1713191,48.71666667
1,70.74337769,3460865262,163036363,-1096.431152,0.047108557,-244.560517,48.9
0.200000003,71.56906891,3351371828,185677489.4,-1096.431152,0.05540343,-240.2923662,49.31666667
20,71.7753067,3574160619,153321252.1,-1097.12561,0.042897135,-244.3068812,49.43333333
10,71.98368835,3545615837,153705072,-1097.12561,0.043350741,-246.0643188,49.53333333
5,72.20588684,3509197237,155952417.1,-1097.12561,0.044441052,-245.5447583,49.65
1,72.56219482,3420313429,169150855.4,-1097.12561,0.049454782,-242.4528713,49.83333333
0.200000003,73.40985107,3295151848,195779588.8,-1097.12561,0.059414435,-238.0346901,50.25
20,73.64186859,3534900017,158411251,-1097.820068,0.044813503,-242.8126188,50.36666667
10,73.88217163,3500102288,159836568.1,-1097.820068,0.045666255,-244.6470823,50.46666667
5,74.12001801,3461842291,161921766,-1097.820068,0.046773292,-244.0512254,50.58333333
1,74.5002594,3367310990,177588270.3,-1097.820068,0.052738898,-240.8053239,50.76666667
0.200000003,75.33563232,3233514288,208328917,-1097.820068,0.064428017,-236.1313746,51.18333333
20,75.53968048,3481992298,163190073.5,-1097.820068,0.046866868,-241.2930303,51.28333333
10,75.74158478,3452864386,163500806.6,-1097.820068,0.047352225,-243.010552,51.4
5,75.97540283,3412900273,167868647.7,-1098.514526,0.049186509,-242.2663855,51.51666667
1,76.3436203,3305582675,184651548.5,-1098.514526,0.055860516,-238.8756722,51.7
0.200000003,77.19205475,3150903664,222961669.7,-1098.514526,0.070761181,-233.9276617,52.11666667
20,77.41114044,3427375872,167298061.9,-1098.514526,0.048812289,-239.3323849,52.21666667
10,77.62133026,3392877741,170184111.5,-1098.514526,0.050159223,-241.1534184,52.33333333
5,77.8471756,3345546371,176057111,-1098.514526,0.052624322,-240.3744237,52.43333333
1,78.2129364,3224489231,197647821.2,-1098.514526,0.061295856,-236.5626302,52.61666667
0.200000003,79.04663849,3051126488,241919076.4,-1098.514526,0.079288445,-230.4947693,53.03333333
20,79.26419067,3364321484,175522579.6,-1099.208862,0.052171763,-237.2874935,53.15
10,79.47131348,3319184519,179086322.1,-1099.208862,0.053954918,-238.8771873,53.25
5,79.68212128,3270788910,186942315.3,-1099.208862,0.057155114,-237.7939607,53.36666667
1,80.03836823,3133399753,215415144.8,-1099.208862,0.068748057,-233.4514026,53.55
0.200000003,80.86071777,2933232646,270072853.5,-1099.208862,0.092073455,-226.7463473,53.96666667
20,81.07305145,3279892621,184939449.3,-1099.208862,0.056385826,-234.8215219,54.06666667
10,81.29613495,3232953899,190877099,-1099.90332,0.059041083,-236.0441733,54.18333333
5,81.52657318,3175221536,201302606,-1099.90332,0.063397974,-234.9964669,54.3
1,81.8766861,3019066028,235516748.3,-1099.90332,0.078009807,-230.0636072,54.48333333
0.200000003,82.70118713,2775319611,305680131.2,-1099.90332,0.110142313,-222.2261694,54.9
20,82.92303467,3204882715,199109831.6,-1100.597778,0.062127024,-231.6132168,55
10,83.14040375,3141108959,208952860.8,-1100.597778,0.066522002,-232.8281807,55.11666667
5,83.37467957,3073882324,223087084.4,-1101.292236,0.072575025,-231.336406,55.23333333
